,created_at,content,media,source_link,comments,likes,shares,reactions
0,1608833705,"The holiday season is for good food, good friends, and good cheer. Our #HootDogs live that mantra. http://ow.ly/Y2b550CRj8i",,https://www.facebook.com/177463958820/posts/10158106216798821/,0,4,0,5
1,1608841811,"‘Twas the night before Christmas, 
And all through the house, 
Not a creature was stirring… 
Except for your marketing friend who is on their fourth coffee still trying to figure out what this year’s holiday campaign should be. http://ow.ly/lPpL50CRjbc",,https://www.facebook.com/177463958820/posts/10158106472163821/,0,6,1,6
2,1609085703,Things are changing in 2021.,,https://www.facebook.com/177463958820/posts/10158113246403821/,13,174,73,179
3,1609856107,The newest way to promote your content on Instagram 😍,,https://www.facebook.com/177463958820/posts/10158135934583821/,5,23,11,26
4,1609604103,Start 2021 the right way.,,https://www.facebook.com/177463958820/posts/10158127820658821/,2,33,16,35
5,1609776909,This will help you reduce your workload 👏,,https://www.facebook.com/177463958820/posts/10158133448853821/,1,22,4,23
6,1609690503,Level up your Reels content 🔥,,https://www.facebook.com/177463958820/posts/10158130798853821/,0,14,2,15
7,1609964104,The easiest ways to increase your Instagram engagement 😍,,https://www.facebook.com/177463958820/posts/10158140113408821/,1,25,13,27
8,1609876854,"Social marketers—it's 2021. Are you still tracking the wrong social metrics?!

In episode 4 of #AskAnExpert, we'll be sitting with Ashley Reid, Senior Business Value Analyst at Hootsuite, to find out what social metrics to track and why they matter to your organization 👊💰

Ask Ashley questions below! Video coming soon...⏰","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/s720x720/135235237_10158136664693821_8996334649924124364_o.png?_nc_cat=109&ccb=2&_nc_sid=da1649&_nc_eui2=AeE1yPouwZ37G38UFk9WCfP5sl3caluj9ECyXdxqW6P0QNz7Sg68TWRu3Nqghcsx82GZMOBvm8CYGzR40GflGeVu&_nc_ohc=3obJkS5hjgQAX8idApv&_nc_ht=scontent-iad3-1.xx&_nc_tp=30&oh=bc4425914b5f3305a14d71a585e565ca&oe=60195817
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158136664683821/?type=3,0,14,0,15
9,1609341308,"In 2021, here are the most effective ways to:

1. Boost traffic
2. Get leads
3. Attract new customers 

👉 http://ow.ly/O72150CTobC","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/s720x720/134433432_10158119666733821_6914914398230752298_o.jpg?_nc_cat=105&ccb=2&_nc_sid=da1649&_nc_ohc=X4IbkZ2Yd5AAX9BDErl&_nc_ht=scontent-iad3-1.xx&tp=7&oh=4bb4ce541cac9eedb04dedd97f3bfa75&oe=60137E9C
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158119666723821/?type=3,1,22,5,22
10,1609262628,(Post with no description),"MEDIA_PHOTO - https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-9/133994356_10158117695228821_4480145192425952402_n.png?_nc_cat=102&ccb=2&_nc_sid=85a577&_nc_eui2=AeEdGm1m9c05hZrPlCV6_ARY-V7u7vGdcfb5Xu7u8Z1x9kMHYpZH896sCGt3FVzigNm4Vza_l-Mg3YJa3EpAhlD6&_nc_ohc=3riIVIsmNWIAX91olfq&_nc_ht=scontent-lga3-2.xx&oh=d8f68a17ee3d309a8126ce545f582495&oe=60114CD4
",https://www.facebook.com/177463958820/posts/10158117691818821/?substory_index=1,0,33,0,36
11,1609164906,What the f does that mean? Find out here 👀http://ow.ly/TIty50CTnk1,"MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/s720x720/134077164_10158115181258821_6956531046874929987_o.png?_nc_cat=109&ccb=2&_nc_sid=da1649&_nc_eui2=AeEKFuEC37WM7nPx4rBl22HNeuWVrxAi2aJ65ZWvECLZov9caq7KNfNG3qcQg_F8G7mTSJV8jlgDmY66PO0cSpAG&_nc_ohc=UdEmgdIWdFwAX8112FX&_nc_ht=scontent-iad3-1.xx&_nc_tp=30&oh=62379f7ab9dcca73cd49a45b2e0c343d&oe=600F4B98
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158115181253821/?type=3,0,19,8,19
12,1609941643,"We are excited to announce the acquisition of Sparkcentral - an expert in social customer care 🎉

Merging Sparkcentral’s platform with Hootsuite will bring customer care conversations and connections via WhatsApp, Instagram, and other messaging channels into Hootsuite to create a seamless journey for today’s customer 💬 

http://ow.ly/o7jC50D0ZRg","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/s720x720/136364249_10158139360248821_7464884164777733895_o.png?_nc_cat=110&ccb=2&_nc_sid=da1649&_nc_eui2=AeE9WeC8X2_eqZOJ2DBubFWwgt-n1yGWaHSC36fXIZZodCcdTQfAF_p0afwWTtSHmC-8cZfjdTpiRBJH5UsWaAj_&_nc_ohc=CaWc0OH54CIAX-0EbLT&_nc_ht=scontent-iad3-1.xx&_nc_tp=30&oh=f51330b48b7535fdc50c8e86fc714218&oe=601D2AA6
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158139360243821/?type=3,0,14,0,15
13,1609877704,"Our #SocialTrends2021 will light the way 💡

Grab your copy: http://ow.ly/SfeW50CZTbP","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/s720x720/136059697_10158136684853821_5189885200699019428_o.jpg?_nc_cat=100&ccb=2&_nc_sid=da1649&_nc_eui2=AeHEx94LQE-qR3oebV7hkI0lJbLA1iEjocslssDWISOhy-NVAtvw8QSxw2pVhUgMFvC5LhtVJBpPau7wsPnkwVRO&_nc_ohc=AxP60vnyaYcAX-6vQX5&_nc_ht=scontent-iad3-1.xx&tp=7&oh=3725875d8132e1485acfd03e15f98aae&oe=601989D8
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158136684843821/?type=3,5,195,69,208
14,1609445705,"Engagement Rate. 

It's not how often your friends got engaged this year. It's a metric used to see how many people interact with our social media content. 

Find our full glossary of essential social media terms here. http://ow.ly/FeRj50CTogK","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/133316291_10158122801408821_3565732353222903243_n.png?_nc_cat=104&ccb=2&_nc_sid=da1649&_nc_ohc=1bsLYUGaKdgAX9W5y8u&_nc_ht=scontent-iad3-1.xx&oh=f0d729f628746ed8169e9b7bc655dbe2&oe=60135E93
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158122801398821/?type=3,1,24,6,24
15,1609254908,"We asked our crystal ball some questions about 2021 🔮

Find the answers here: http://ow.ly/Vmqk50CTnKv #SocialTrends2021","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/133857525_10158117492038821_5495379355245438390_n.jpg?_nc_cat=100&ccb=2&_nc_sid=da1649&_nc_eui2=AeGl3Ow7N3x9goCNAxtIP4h44Zfh8ZGI8v_hl-HxkYjy_7yH1tsmR_QYIFvF8I4Ktl39aCEMFW0Z4L4Z9YmfzhnN&_nc_ohc=wEzl4rAnyUwAX9ElI_M&_nc_ht=scontent-iad3-1.xx&oh=da83f2cc5a4e96f6aaf71ea5892b1dfc&oe=6012A3D7
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158117492033821/?type=3,1,20,5,22
16,1610309702,Get to know your website visitors 🚀,,https://www.facebook.com/177463958820/posts/10158150656973821/,1,25,11,25
17,1610482505,How many of these do you know?,,https://www.facebook.com/177463958820/posts/10158154990303821/,2,47,19,49
18,1610828103,"Yup, that's right... 31 Instagram hacks. Do you know them all?",,https://www.facebook.com/177463958820/posts/10158164027053821/,1,57,22,60
19,1610914503,Don't do this on social.,,https://www.facebook.com/177463958820/posts/10158166334103821/,2,98,49,106
20,1610223302,The newest Instagram feature you should know about.,,https://www.facebook.com/177463958820/posts/10158148401768821/,0,12,8,12
21,1610201703,Things are changing in 2021.,,https://www.facebook.com/177463958820/posts/10158147664108821/,4,154,56,164
22,1610288103,All you need to know for 2021 🙏,,https://www.facebook.com/177463958820/posts/10158149970008821/,0,52,16,55
23,1610396106,"Businesses on social, this one's for you ❤",,https://www.facebook.com/177463958820/posts/10158152842073821/,2,34,11,38
24,1610374508,Get more likes on Instagram by doing this 👀,,https://www.facebook.com/177463958820/posts/10158152242048821/,11,106,42,117
25,1610633705,Hands up if you're one of the 500 million people using Facebook Stories daily  🙋‍♀️,,https://www.facebook.com/177463958820/posts/10158158850378821/,0,37,5,38
26,1610568903,"Just because you can, does not mean you should.",,https://www.facebook.com/177463958820/posts/10158157224393821/,10,64,17,68
27,1610566206,LinkedIn is the place for marketers to be right now.,,https://www.facebook.com/177463958820/posts/10158157110193821/,1,20,4,20
28,1610129136,"Social marketers, it's time to make sure you've got a solid plan in place for 2021.",,https://www.facebook.com/177463958820/posts/10158145661153821/,3,10,3,10
29,1610720105,Here's how the experts do it!,,https://www.facebook.com/177463958820/posts/10158161008203821/,2,30,18,32
30,1610806504,Learn from the people who've done it.,,https://www.facebook.com/177463958820/posts/10158163285568821/,0,8,2,8
31,1610979311,What the f does that mean?,,https://www.facebook.com/177463958820/posts/10158167957433821/,0,33,12,33
32,1610892904,"Yes, baby boomers still matter. 

In our #SocialTrends2021 report Hootsuite experts illuminate why you’ll want to target baby boomers (not just Gen Z): http://ow.ly/sWCk50D92yP","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/140147564_10158165561118821_6702387948637802817_n.jpg?_nc_cat=100&ccb=2&_nc_sid=da1649&_nc_eui2=AeE958d8CW0eJjrd09dIcLCp9UjobmL0C1X1SOhuYvQLVZZtcnBhMc7d-B7TcdEWgpYzBFI1U85i0Lf9BfSQsUks&_nc_ohc=lgNMv6VWMdQAX8JE59g&_nc_ht=scontent-iad3-1.xx&oh=6a67f233265fd388464bfbc3e6719cb5&oe=602AC254
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158165561113821/?type=3,0,9,2,9
33,1610136018,"Is social media broken? 🥰 😥 🙂 

Join Hootsuite Founder Ryan Holmes and ‘Dragon’ Michele Romanow as they discuss the greatest pitfalls and promises of social media today, and how you can navigate the ever-changing medium in order to thrive. 

➡️ FREE copy of Ryan Holmes’ new book, #SavingSocial for the first 100 registrants: http://ow.ly/HQ1N50D3H8i 

(More details on how to redeem in the event description!)","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/s720x720/135722059_10158145876498821_6680041518594740784_o.png?_nc_cat=104&ccb=2&_nc_sid=da1649&_nc_eui2=AeHSj9J4qAA7xDHt0h0mEJ7P7-PJbYaDtkTv48lthoO2RBjuP0NXi2Lq9MSQ7bXBblKADJXYAuiWg4gfVofvyOuN&_nc_ohc=3qmVsAhwa-EAX-eTh95&_nc_ht=scontent-iad3-1.xx&_nc_tp=30&oh=d0faefbac0cfeb55ab359c7284364d6a&oe=60201458
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158145876493821/?type=3,0,9,3,9
34,1610747601,"Stop tracking the wrong social media metrics 🛑

Instead, let Ashley tell you what social metrics you should be tracking for your organization 📈📊

Now, go press play if you want to learn a thing or two from an expert ⏯ #AskanExpert","MEDIA_VIDEO - https://www.facebook.com/hootsuite/videos/154328179605170/
",https://www.facebook.com/177463958820/posts/10158161936093821/,0,8,2,9
35,1610741705,"Ready to ignite your brand’s inner spark? ✨ It’s time to walk the talk, and it starts at the top. 

Read our #SocialTrends2021 report to learn how you can start building a truly purpose-driven organization: http://ow.ly/pXKi50D92vc","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/139733208_10158161644463821_3009482616122933327_n.jpg?_nc_cat=102&ccb=2&_nc_sid=da1649&_nc_eui2=AeF8jQA4i265mrbIn_RQfQrLizqGBDvlEmCLOoYEO-USYL8HTb0GggGbeMclroDq_kbsRcK1PIsqBLpSFKp1dyza&_nc_ohc=v0wgk-w3EMcAX8DDu4R&_nc_ht=scontent-iad3-1.xx&oh=c693c4aafcc21f511a66685cad93fa2d&oe=602894D9
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158161644453821/?type=3,1,10,0,10
36,1610389691,"Is social media broken? 🥰 😥 🙂 

Join Hootsuite Founder Ryan Holmes and ‘Dragon’ Michele Romanow as they discuss the greatest pitfalls and promises of social media today, and how you can navigate the ever-changing medium in order to thrive. 

➡ FREE copy of Ryan Holmes’ new book, #SavingSocial for the first 100 registrants: http://ow.ly/vdgT50D5y9l 

(More details on how to redeem in the event description!)","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/s720x720/136964374_10158152676603821_4190685349219076796_o.png?_nc_cat=101&ccb=2&_nc_sid=da1649&_nc_eui2=AeGi7EhLcEHaMFFaRJYKZvWUvNlXnd8KGCm82Ved3woYKZxBVFX4-vnENdeYDs-laVenfSDAOl-LrejDm4WN7gVo&_nc_ohc=Zr73lwEJCYEAX-uvlhU&_nc_ht=scontent-iad3-1.xx&_nc_tp=30&oh=b3df46c2da556a2bf5aae007d71da1ed&oe=6021D190
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158152676598821/?type=3,1,9,2,9
37,1611075663,"When it comes to social media, sometimes it’s better for brands to just be quiet. 

For those instances, we have a solution. Allow us to introduce you to our newest feature, the pause button 🙌⏯ http://ow.ly/zEuk50DbRDM","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/p720x720/140056446_10158170566028821_2278504092378079024_o.png?_nc_cat=101&ccb=2&_nc_sid=da1649&_nc_eui2=AeGJKsfX0IArhjwIbZHb9ayRFvebNokZT7gW95s2iRlPuEwSrlvsLXHCcoEg5J9jy8hbn1qYCWFkPFdUh_V7I2-z&_nc_ohc=rMEFWt_PMPIAX99-EX6&_nc_ht=scontent-iad3-1.xx&_nc_tp=30&oh=c6a5c6e2da0a4e904b89171790a4c7ae&oe=602CDB7A
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158170566018821/?type=3,0,31,1,34
38,1610655305,We've left 2020 in the rearview and we're moving ahead with 2021. Here's what you need to know. http://ow.ly/mic450D8DcX,"MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/s720x720/138354337_10158159471673821_4860467014682865420_o.png?_nc_cat=106&ccb=2&_nc_sid=da1649&_nc_eui2=AeGwf82tVQURoPAlKdVO5Ypf58EdliV42jjnwR2WJXjaOLTvHbEjuDL8E6CmXAupjck_W0xFsRZlsKy6NCql8mNA&_nc_ohc=8cciluZA3RwAX_FSlsl&_nc_ht=scontent-iad3-1.xx&_nc_tp=30&oh=52463cbd8765305657a3c286e7d53663&oe=6025DA0D
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158159471668821/?type=3,1,6,2,6
39,1610460911,"Don’t make the same mistakes you made in 2020 🙃 

Start your year off right by making data-backed decisions with our 5th annual #SocialTrends2021 report.

Discover the trends 🤩 http://ow.ly/3I7x50D5Pzw","MEDIA_VIDEO - https://www.facebook.com/hootsuite/videos/1605240779684028/
",https://www.facebook.com/hootsuite/videos/1605240779684028/,0,10,4,11
40,1610138541,(Post with no description),"MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/93665876_10157461056778821_3242125547366514688_n.png?_nc_cat=110&ccb=2&_nc_sid=85a577&_nc_eui2=AeFASF7l-O5_XIByBpr7cc2ZwH2e4Q8ZB_jAfZ7hDxkH-DHLIL4JCQgB6EZf0JxDZK1F117zivBWgmFV9NbMAGUX&_nc_ohc=TAWYCU2TUqUAX_816DZ&_nc_ht=scontent-iad3-1.xx&oh=cd2dc9e9d319e75c72d2437e5be0c139&oe=601DE1E1
",https://www.facebook.com/177463958820/posts/10158145990753821/?substory_index=0,3,67,0,69
41,1611260106,The biggest updates in January 🤑,,https://www.facebook.com/177463958820/posts/10158175491868821/,0,14,4,16
42,1612210508,(Post with no description),,https://www.facebook.com/hootsuite/photos/a.10157524145268821/10158210202348821/?type=3,0,6,0,7
43,1611346506,Get to know the people of Facebook 👋,,https://www.facebook.com/177463958820/posts/10158177884388821/,2,50,15,52
44,1611432902,Do it the right way!,,https://www.facebook.com/177463958820/posts/10158180538348821/,0,28,8,30
45,1611411303,Don't forget to read this!,,https://www.facebook.com/177463958820/posts/10158179581113821/,0,45,15,46
46,1611519303,Get more likes on Instagram by doing this 👀,,https://www.facebook.com/177463958820/posts/10158184318833821/,3,59,18,63
47,1611929709,Take notes from the best in the business 👏,,https://www.facebook.com/177463958820/posts/10158201394923821/,0,17,11,18
48,1611864907,(Post with no description),,https://www.facebook.com/hootsuite/photos/a.10157757293578821/10158198483973821/?type=3,1,14,7,16
49,1611605708,Things are changing in 2021.,,https://www.facebook.com/177463958820/posts/10158187609618821/,21,290,110,309
50,1611670506,Find out the results 🧪,,https://www.facebook.com/177463958820/posts/10158189796228821/,0,14,0,15
51,1612102505,Keep reading to learn more.,,https://www.facebook.com/177463958820/posts/10158206807828821/,0,14,4,14
52,1612037703,Don't do this on social.,,https://www.facebook.com/177463958820/posts/10158204777198821/,0,36,17,37
53,1612361705,Get more likes on Instagram by doing this 👀,,https://www.facebook.com/177463958820/posts/10158215991958821/,0,72,17,79
54,1612296907,Read this before it's too late 👀,,https://www.facebook.com/177463958820/posts/10158214024938821/,0,7,0,7
55,1612275308,Things are changing on social 🙃,,https://www.facebook.com/177463958820/posts/10158213037898821/,5,76,26,81
56,1612383306,"Just because you can, does not mean you should.",,https://www.facebook.com/177463958820/posts/10158216903928821/,3,65,21,69
57,1612224902,TwItter is making moves 👀,,https://www.facebook.com/177463958820/posts/10158211572953821/,0,14,1,14
58,1612016105,"Who exactly are the 1 billion people using Instagram every day? 
We know the answer 💡",,https://www.facebook.com/177463958820/posts/10158204011623821/,1,22,7,23
59,1612311303,"Tune in for a #LinkedInLive with Hootsuite’s Recruiter and Commercial Account Executives (CAE) from across the globe! 🌎  They’ll explore: 

✅Value-based selling
🏷Bringing values-selling to life in your sales process
💻Joining Hootsuite’s CAE team

Register now: http://ow.ly/jYDG50Dpyr9","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/s720x720/145730051_10158214580913821_6979769377466297144_o.png?_nc_cat=100&ccb=2&_nc_sid=da1649&_nc_eui2=AeFicHjswRcZzuDFisrCUIz7jLNEI84p9iuMs0Qjzin2K31DmkDI6mTWIWhokcp9gcioPydVBdx6VkNbMOS3-jlX&_nc_ohc=VyRjAUegRQ8AX98yb3K&_nc_ht=scontent-iad3-1.xx&_nc_tp=30&oh=c7a7690ed81dea67d012114b43fe798d&oe=6040BC82
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158214580908821/?type=3,0,7,0,7
60,1612023304,"Is TikTok actually the best place to reach Gen Z? Is online shopping as rampant as it was in 2020? Test your assumptions with this comprehensive report on the state of digital, ecommerce, and social media. #Digital2021 http://ow.ly/hIb650DmeSN","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/s720x720/143207766_10158204252093821_5005623274521532806_o.jpg?_nc_cat=100&ccb=2&_nc_sid=da1649&_nc_ohc=blSHHT0XE8cAX8ow0xr&_nc_ht=scontent-iad3-1.xx&tp=7&oh=817b27c2daca84444ec1d1d08f0d1f78&oe=603BFE6E
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158204252083821/?type=3,3,156,14,165
61,1611670511,"Building trust and confidence during COVID-19 was key for Meliá Hotels. Discover how Meliá's influencer led #StaySafewithMeliá campaign showcased their new procedures to keep guests safe and encourage customers to travel again. 

Find out more: http://ow.ly/EPW150DdVjy","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/s720x720/143446771_10158189796468821_1229215546882192235_o.jpg?_nc_cat=111&ccb=2&_nc_sid=da1649&_nc_eui2=AeHO2hBj53jDp_Rh_F-eVONZMgfgg4Zb5WsyB-CDhlvla-ntSGoH2rPIIvQAHgJMNeobYvSRurHK30IfDpnMk9Vx&_nc_ohc=BbBVAkfalcIAX8iPYO3&_nc_ht=scontent-iad3-1.xx&tp=7&oh=535f4f86e75966e8deeb3f289ccf3b06&oe=6035B0E8
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158189796458821/?type=3,0,9,0,10
62,1611584110,"Ready to ignite your brand’s inner spark? ✨ It’s time to walk the talk, and it starts at the top. 

Read our #SocialTrends2021 report to learn how you can start building a truly purpose-driven organization: http://ow.ly/ShdY50DfXCZ","MEDIA_PHOTO - https://scontent-atl3-2.xx.fbcdn.net/v/t1.0-9/s720x720/141348940_10158186755888821_3306755667745212150_o.jpg?_nc_cat=102&ccb=2&_nc_sid=da1649&_nc_eui2=AeHhu5Q7_DY0YE4fjUHJ58O7TeWAxojkJOJN5YDGiOQk4nF4dc6aySTFbEXOEXSunctpDZsGTqebIwufFqCVcu_M&_nc_ohc=WECMHUKJHUQAX_-SX1_&_nc_ht=scontent-atl3-2.xx&tp=7&oh=5206274c1704de19b644bc89cedf40c9&oe=603387B9
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158186755878821/?type=3,2,10,1,10
63,1611324907,"COVID-19 hit the hospitality industry hard in 2020 and when it did Meliá Hotels knew a social-first communication model was going to be key in their recovery.  

Read more: http://ow.ly/Vfmf50DdVfO","MEDIA_PHOTO - https://scontent-atl3-1.xx.fbcdn.net/v/t1.0-9/s720x720/141690647_10158177230958821_8155427364764938100_o.jpg?_nc_cat=103&ccb=2&_nc_sid=da1649&_nc_eui2=AeEsnaL-nX4JREcE-zVnwREJKaEcEStlW6MpoRwRK2Vbow5WbQeNL_4CQ6PZkC-Djsz3VmeIHJJJackhxfTs0BFa&_nc_ohc=3CMb1ghBkLEAX9Rm3le&_nc_ht=scontent-atl3-1.xx&tp=7&oh=cc44cdbde7ab052b57d88fd0943a8093&oe=602EA28C
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158177230953821/?type=3,0,10,2,10
64,1611238506,"It’s our biggest and most comprehensive report on the state of social media, ecommerce, digital ad spending and more. And it drops on Jan 27 🗓 #markyourcalendars #Digital2021","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/s720x720/141064013_10158174860333821_8292404832910311212_n.png?_nc_cat=110&ccb=2&_nc_sid=da1649&_nc_eui2=AeFw9mTZL1X6V_5aiEF1rWOLlxdVudmkhk-XF1W52aSGT2N7lEj7Uhen_ZCTA2Chw8G0rdInoiJXXDMYnauD8fl7&_nc_ohc=bI7eAb1M5vIAX8O4zam&_nc_ht=scontent-iad3-1.xx&_nc_tp=30&oh=963db74c1375a0f593e061242fff15d1&oe=602EAD3F
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158174860328821/?type=3,1,15,1,15
65,1611941491,"If your dog told you to buy something, would you do it? 🐶🥺

The right answer: Duh!

Casper you’ve won a Fridge-Worthy award because we think dog testimonials are a way of the future 🔮 (dogs > humans)

PS. Brb just going to have a quick nap 💤","MEDIA_VIDEO - https://www.facebook.com/hootsuite/videos/126871012622344/
",https://www.facebook.com/177463958820/posts/10158201934068821/,2,14,3,17
66,1611877979,"Social media managers, keep your eyes on these social trends 👀 ⚡️

Grab your copy of the #SocialTrends2021 report: http://ow.ly/DbSo50Dlkbw 💡","MEDIA_VIDEO - https://www.facebook.com/hootsuite/videos/463493277997502/
",https://www.facebook.com/177463958820/posts/10158199998398821/,0,31,2,32
67,1611850509,"Looking for a path to growth on digital this year? 📈 

Join our #LinkedInLive with world-renowned analyst, Simon Kemp and Hootsuite’s Head of PR, Melanie Gaboriault, for the biggest headlines and takeaways from our newly released #Digital2021 report.  http://ow.ly/zUPO50Dj9TW","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/s720x720/142595543_10158198483988821_8466666035784904266_o.jpg?_nc_cat=110&ccb=2&_nc_sid=e007fa&_nc_ohc=MSuv-wJGrDcAX8V2SY_&_nc_ht=scontent-iad3-1.xx&tp=7&oh=2dfc6a44ab1ec5e5e0296929d0dc603a&oe=60376B06
",https://www.facebook.com/hootsuite/photos/a.10157757293578821/10158198483973821/?type=3,0,4,0,4
68,1611756910,"🚨Our #Digital2021 report has launched! 🚨 📈

Hot tip: bookmark this one so you can revisit it throughout the year for stats on social media usage, ecommerce, gaming, cryptocurrency, digital ad spending, search behaviors and more 🌎 🌍 🌏  http://ow.ly/eXZB50Dj9Bk","MEDIA_VIDEO - https://www.facebook.com/hootsuite/videos/788771128388405/
",https://www.facebook.com/hootsuite/videos/788771128388405/,3,12,2,13
69,1611936908,"The world has gone digital in the wake of the pandemic, and social has become a critical communication channel for businesses 🌐

Join experts from Proofpoint, UpContent, and Hootsuite for this webinar to understand how to successfully enable your employees to represent your business on social. 

Register now: http://ow.ly/oNqU50Dk5vP","MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/s720x720/143094638_10158201766058821_2890153717288763749_o.jpg?_nc_cat=107&ccb=2&_nc_sid=e007fa&_nc_ohc=FLPEO3wanusAX8Ed0L_&_nc_ht=scontent-iad3-1.xx&tp=7&oh=677e6ad891c9ef0b855ad0f7fe04c151&oe=603BB9C1
",https://www.facebook.com/hootsuite/photos/a.10157757293578821/10158201766053821/?type=3,0,6,0,7
70,1611843306,"15.5 users join social every second 😱

Here's everything you need to know from our newly released #Digital2021 report: http://ow.ly/9wHD50DkgzN","MEDIA_PHOTO - https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-9/s720x720/142921433_10158198083398821_8284065094366935581_o.jpg?_nc_cat=107&ccb=2&_nc_sid=da1649&_nc_ohc=-2FjjOUTRQEAX8rrDyg&_nc_ht=scontent-lga3-2.xx&tp=7&oh=4758ca023f7e321beceb587926ccd354&oe=6039B231
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158198083393821/?type=3,4,20,2,23
71,1611767157,(Post with no description),"MEDIA_PHOTO - https://scontent-iad3-1.xx.fbcdn.net/v/t1.0-9/s720x720/143478348_10158194137168821_1392936273097026178_o.png?_nc_cat=110&ccb=2&_nc_sid=dd9801&_nc_eui2=AeG0iQZnSnsdC9wW-w9ceNr_VzuJlbX3-_xXO4mVtff7_C8nvE4i4ujDg70ryWwZ1jqLrM9sRSlqyQ5Vc5Md2Z6I&_nc_ohc=uX5TMMGt7GQAX9GMCsE&_nc_ht=scontent-iad3-1.xx&_nc_tp=30&oh=d458bf1cfc45ecaf008b515ed43411db&oe=60391ED1
",https://www.facebook.com/177463958820/posts/10158194137558821/,0,11,1,12
72,1611709996,"Tune in for a #LinkedInLive with Hootsuite’s Recruiter and Commercial Account Executives (CAE) from across the globe! 🌎  They’ll explore: 

✅ Value-based selling
🏷 Bringing values-selling to life in your sales process
💻 Joining Hootsuite’s CAE team

Save the date: http://ow.ly/K9d850Djds2","MEDIA_PHOTO - https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-9/s720x720/142586611_10158191580993821_3643852670427721257_o.png?_nc_cat=108&ccb=2&_nc_sid=da1649&_nc_eui2=AeGfs87pcChj1e8DBw2sqDNvWjXqJCjvsTlaNeokKO-xOVx6VmZ6ucKmypuskNgbqlBkUDAY-zgA_bLLJN5YPsBh&_nc_ohc=xrdONtf05K4AX9Roq52&_nc_ht=scontent-lga3-1.xx&_nc_tp=30&oh=e6390e6215dc0c3ace4b6ee8704bf4aa&oe=6034BFAC
",https://www.facebook.com/hootsuite/photos/a.181964483820/10158191580988821/?type=3,2,9,2,9
